No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5_1ago,pm2.5_2ago,pm2.5_3ago
30534,2013,6,26,5,178,20,21,998,cv,1.78,0,0,161,158,166
30535,2013,6,26,6,186,20,21,998,cv,2.67,0,0,178,161,158
30536,2013,6,26,7,188,21,22,998,cv,3.56,0,0,186,178,161
30537,2013,6,26,8,186,21,22,998,cv,4.45,0,0,188,186,178
30538,2013,6,26,9,189,21,23,998,SE,1.79,0,0,186,188,186
30539,2013,6,26,10,187,21,25,998,SE,3.58,0,0,189,186,188
30540,2013,6,26,11,177,21,26,998,SE,6.71,0,0,187,189,186
30541,2013,6,26,12,172,21,28,997,SE,8.5,0,0,177,187,189
30542,2013,6,26,13,167,22,29,997,SE,11.63,0,0,172,177,187
30543,2013,6,26,14,147,21,29,996,SE,14.76,0,0,167,172,177
30544,2013,6,26,15,111,21,31,995,SE,18.78,0,0,147,167,172
30545,2013,6,26,16,87,21,31,994,SE,24.59,0,0,111,147,167
30546,2013,6,26,17,87,22,31,994,SE,29.51,0,0,87,111,147
30547,2013,6,26,18,86,22,31,994,SE,33.53,0,0,87,87,111
30548,2013,6,26,19,94,22,30,995,SE,35.32,0,0,86,87,87
30549,2013,6,26,20,101,22,29,996,SE,38.45,0,0,94,86,87
30550,2013,6,26,21,119,22,28,997,SE,43.37,0,0,101,94,86
30551,2013,6,26,22,137,22,27,997,SE,47.39,0,0,119,101,94
30552,2013,6,26,23,254,20,24,997,NE,3.13,0,0,137,119,101
30553,2013,6,27,0,277,21,24,998,SE,0.89,0,0,254,137,119
30554,2013,6,27,1,184,19,23,997,NE,1.79,0,0,277,254,137
30555,2013,6,27,2,111,19,23,997,NW,4.02,0,0,184,277,254
30556,2013,6,27,3,93,19,21,997,cv,0.89,0,0,111,184,277
30557,2013,6,27,4,62,19,22,997,SE,0.89,0,0,93,111,184
30558,2013,6,27,5,58,19,23,998,NW,5.81,0,0,62,93,111
30559,2013,6,27,6,64,19,22,998,cv,0.89,0,0,58,62,93
30560,2013,6,27,7,89,20,24,998,NW,3.13,0,0,64,58,62
30561,2013,6,27,8,165,20,26,999,NW,6.26,0,0,89,64,58
30562,2013,6,27,9,183,19,28,998,NW,8.05,0,0,165,89,64
30563,2013,6,27,10,145,18,28,998,NW,11.18,0,0,183,165,89
30564,2013,6,27,11,54,17,31,998,NW,14.31,0,0,145,183,165
30565,2013,6,27,12,40,13,32,998,NE,3.13,0,0,54,145,183
30566,2013,6,27,13,29,14,33,998,SE,3.13,0,0,40,54,145
30567,2013,6,27,14,26,13,33,997,cv,1.79,0,0,29,40,54
30568,2013,6,27,15,29,15,34,997,cv,4.92,0,0,26,29,40
30569,2013,6,27,16,42,15,33,997,SE,1.79,0,0,29,26,29
30570,2013,6,27,17,50,16,32,996,NE,3.13,0,0,42,29,26
30571,2013,6,27,18,56,18,32,996,SE,3.13,0,0,50,42,29
30572,2013,6,27,19,88,20,30,998,SE,4.92,0,0,56,50,42
30573,2013,6,27,20,96,20,29,998,cv,0.89,0,0,88,56,50
30574,2013,6,27,21,103,22,28,998,SE,1.79,0,0,96,88,56
30575,2013,6,27,22,124,21,28,999,SE,3.58,0,0,103,96,88
30576,2013,6,27,23,150,22,27,999,NE,0.89,0,0,124,103,96
30577,2013,6,28,0,184,23,27,1000,SE,3.13,0,0,150,124,103
30578,2013,6,28,1,248,22,26,1000,SE,6.26,0,0,184,150,124
30579,2013,6,28,2,339,22,26,1000,SE,10.28,0,0,248,184,150
30580,2013,6,28,3,342,22,25,1000,cv,0.89,0,0,339,248,184
30581,2013,6,28,4,292,22,24,1000,NE,0.89,0,0,342,339,248
30582,2013,6,28,5,277,22,24,1001,SE,1.79,0,0,292,342,339
30583,2013,6,28,6,265,22,25,1001,SE,4.92,0,0,277,292,342
30584,2013,6,28,7,257,22,25,1002,SE,8.94,0,0,265,277,292
30585,2013,6,28,8,240,21,25,1002,SE,13.86,0,0,257,265,277
30586,2013,6,28,9,243,21,25,1002,SE,17.88,0,0,240,257,265
30587,2013,6,28,10,229,22,25,1002,SE,21.01,0,0,243,240,257
30588,2013,6,28,11,247,22,26,1002,SE,24.14,0,0,229,243,240
30589,2013,6,28,12,230,21,26,1002,SE,27.27,0,0,247,229,243
30590,2013,6,28,13,242,22,27,1001,SE,30.4,0,0,230,247,229
30591,2013,6,28,14,297,22,27,1001,SE,34.42,0,0,242,230,247
30592,2013,6,28,15,369,22,27,1000,SE,37.55,0,0,297,242,230
30593,2013,6,28,16,428,22,27,999,SE,41.57,0,0,369,297,242
30594,2013,6,28,17,432,22,27,999,SE,44.7,0,0,428,369,297
30595,2013,6,28,18,441,22,27,1000,SE,46.49,0,0,432,428,369
30596,2013,6,28,19,466,23,27,1000,cv,0.89,0,1,441,432,428
30597,2013,6,28,20,448,23,26,999,SE,3.13,0,0,466,441,432
30598,2013,6,28,21,406,23,25,1000,cv,0.89,0,0,448,466,441
30599,2013,6,28,22,267,19,20,1002,NW,1.79,0,1,406,448,466
30600,2013,6,28,23,37,19,21,1001,cv,1.79,0,2,267,406,448
30601,2013,6,29,0,25,20,22,1002,SE,3.13,0,0,37,267,406
30602,2013,6,29,1,34,20,21,1002,cv,0.89,0,0,25,37,267
30603,2013,6,29,2,52,20,21,1002,NE,1.79,0,0,34,25,37
30604,2013,6,29,3,68,20,21,1002,SE,1.79,0,0,52,34,25
30605,2013,6,29,4,68,20,21,1002,cv,0.45,0,0,68,52,34
30606,2013,6,29,5,72,20,21,1003,cv,0.9,0,0,68,68,52
30607,2013,6,29,6,70,20,22,1004,SE,1.79,0,0,72,68,68
30608,2013,6,29,7,63,20,22,1004,cv,0.89,0,1,70,72,68
30609,2013,6,29,8,65,20,22,1004,SE,1.79,0,0,63,70,72
30610,2013,6,29,9,63,20,22,1005,SE,3.58,0,0,65,63,70
30611,2013,6,29,10,85,20,22,1005,NE,1.79,0,0,63,65,63
30612,2013,6,29,11,103,20,23,1005,NE,3.58,0,0,85,63,65
30613,2013,6,29,12,105,21,24,1004,SE,3.13,0,0,103,85,63
30614,2013,6,29,13,113,21,24,1004,SE,6.26,0,0,105,103,85
30615,2013,6,29,14,126,21,24,1004,cv,0.89,0,0,113,105,103
30616,2013,6,29,15,122,22,25,1004,NE,1.79,0,0,126,113,105
30617,2013,6,29,16,133,22,26,1004,NW,3.13,0,0,122,126,113
30618,2013,6,29,17,122,22,27,1004,NW,4.92,0,0,133,122,126
30619,2013,6,29,18,120,23,26,1004,NE,1.79,0,0,122,133,122
30620,2013,6,29,19,125,22,25,1004,NE,3.58,0,0,120,122,133
30621,2013,6,29,20,137,22,24,1005,cv,0.89,0,0,125,120,122
30622,2013,6,29,21,146,22,24,1005,cv,1.78,0,0,137,125,120
30623,2013,6,29,22,164,22,23,1005,NW,1.79,0,0,146,137,125
30624,2013,6,29,23,164,22,23,1005,cv,0.89,0,0,164,146,137
30625,2013,6,30,0,186,22,23,1005,NW,1.79,0,0,164,164,146
30626,2013,6,30,1,183,21,23,1005,cv,0.89,0,0,186,164,164
30627,2013,6,30,2,185,21,22,1004,NW,0.89,0,0,183,186,164
30628,2013,6,30,3,189,21,22,1004,SE,0.89,0,0,185,183,186
30629,2013,6,30,4,189,21,22,1004,cv,0.89,0,0,189,185,183
30630,2013,6,30,5,194,21,22,1004,cv,1.78,0,0,189,189,185
30631,2013,6,30,6,194,21,22,1005,SE,0.89,0,0,194,189,189
30632,2013,6,30,7,190,22,23,1004,SE,4.02,0,0,194,194,189
30633,2013,6,30,8,236,22,24,1005,SE,5.81,0,0,190,194,194
30634,2013,6,30,9,250,22,24,1005,SE,7.6,0,0,236,190,194
30635,2013,6,30,10,270,22,25,1004,SE,10.73,0,0,250,236,190
30636,2013,6,30,11,244,23,27,1004,SE,14.75,0,0,270,250,236
30637,2013,6,30,12,178,23,27,1004,SE,17.88,0,0,244,270,250
30638,2013,6,30,13,167,23,28,1003,SE,19.67,0,0,178,244,270
30639,2013,6,30,14,156,23,28,1002,SE,22.8,0,0,167,178,244
30640,2013,6,30,15,151,23,28,1002,SE,26.82,0,0,156,167,178
30641,2013,6,30,16,155,23,28,1002,SE,28.61,0,0,151,156,167
30642,2013,6,30,17,145,24,28,1003,cv,0.89,0,0,155,151,156
30643,2013,6,30,18,149,24,28,1001,SE,1.79,0,0,145,155,151
30644,2013,6,30,19,146,24,27,1002,SE,4.92,0,0,149,145,155
30645,2013,6,30,20,176,23,27,1002,NE,1.79,0,0,146,149,145
30646,2013,6,30,21,215,23,26,1002,SE,3.13,0,0,176,146,149
30647,2013,6,30,22,101,23,26,1003,cv,0.89,0,0,215,176,146
30648,2013,6,30,23,112,23,25,1003,cv,1.78,0,0,101,215,176
30649,2013,7,1,0,155,23,25,1002,cv,2.67,0,0,112,101,215
30650,2013,7,1,1,144,22,25,1001,cv,3.56,0,0,155,112,101
30651,2013,7,1,2,141,22,24,1000,SE,3.13,0,0,144,155,112
30652,2013,7,1,3,156,22,24,1000,cv,0.89,0,1,141,144,155
30653,2013,7,1,4,147,22,24,1000,NE,0.89,0,0,156,141,144
30654,2013,7,1,5,154,22,24,1000,cv,0.45,0,0,147,156,141
30655,2013,7,1,6,153,22,24,1000,cv,1.34,0,0,154,147,156
30656,2013,7,1,7,152,22,25,1001,SE,1.79,0,0,153,154,147
30657,2013,7,1,8,144,22,25,1001,cv,0.89,0,0,152,153,154
30658,2013,7,1,9,147,22,25,1001,SE,3.13,0,0,144,152,153
30659,2013,7,1,10,143,22,25,1000,SE,4.92,0,0,147,144,152
30660,2013,7,1,11,150,23,26,1000,cv,0.89,0,0,143,147,144
30661,2013,7,1,12,160,23,26,1000,NE,0.89,0,0,150,143,147
30662,2013,7,1,13,172,23,26,999,NW,1.79,0,0,160,150,143
30663,2013,7,1,14,183,23,26,998,SE,1.79,0,0,172,160,150
30664,2013,7,1,15,195,23,26,998,SE,4.92,0,0,183,172,160
30665,2013,7,1,16,191,23,26,998,NE,1.79,0,0,195,183,172
30666,2013,7,1,17,193,23,25,997,NE,3.58,0,0,191,195,183
30667,2013,7,1,18,199,22,25,997,SE,3.13,0,0,193,191,195
30668,2013,7,1,19,156,22,25,997,NE,3.13,0,0,199,193,191
30669,2013,7,1,20,104,22,24,996,SE,1.79,0,1,156,199,193
30670,2013,7,1,21,95,22,24,996,SE,3.58,0,2,104,156,199
30671,2013,7,1,22,69,22,24,996,SE,5.37,0,3,95,104,156
30672,2013,7,1,23,50,23,24,995,NE,3.13,0,4,69,95,104
30673,2013,7,2,0,41,21,23,994,NW,4.92,0,5,50,69,95
30674,2013,7,2,1,32,20,21,995,NW,10.73,0,6,41,50,69
30675,2013,7,2,2,19,19,21,995,NW,16.54,0,7,32,41,50
30676,2013,7,2,3,18,19,21,994,NW,19.67,0,0,19,32,41
30677,2013,7,2,4,14,19,21,994,NW,23.69,0,0,18,19,32
30678,2013,7,2,5,11,18,20,994,NW,25.48,0,0,14,18,19
30679,2013,7,2,6,13,19,22,994,NW,28.61,0,0,11,14,18
30680,2013,7,2,7,18,19,24,995,NW,32.63,0,0,13,11,14
30681,2013,7,2,8,15,19,27,996,NW,34.42,0,0,18,13,11
30682,2013,7,2,9,15,19,28,996,NW,37.55,0,0,15,18,13
30683,2013,7,2,10,16,17,29,996,NW,43.36,0,0,15,15,18
30684,2013,7,2,11,11,17,31,996,NW,48.28,0,0,16,15,15
30685,2013,7,2,12,13,15,32,996,NW,55.43,0,0,11,16,15
30686,2013,7,2,13,15,15,34,996,NW,62.58,0,0,13,11,16
30687,2013,7,2,14,9,15,34,995,NW,69.73,0,0,15,13,11
30688,2013,7,2,15,13,15,35,995,NW,75.54,0,0,9,15,13
30689,2013,7,2,16,14,15,36,994,NW,81.35,0,0,13,9,15
30690,2013,7,2,17,13,14,35,994,NW,88.5,0,0,14,13,9
30691,2013,7,2,18,18,14,35,994,SE,5.81,0,0,13,14,13
30692,2013,7,2,19,19,16,34,994,SE,9.83,0,0,18,13,14
30693,2013,7,2,20,24,17,33,994,SE,15.64,0,0,19,18,13
30694,2013,7,2,21,27,18,32,995,SE,21.45,0,0,24,19,18
30695,2013,7,2,22,23,18,31,995,SE,27.26,0,0,27,24,19
30696,2013,7,2,23,25,18,30,995,SE,32.18,0,0,23,27,24
30697,2013,7,3,0,24,19,29,995,SE,35.31,0,0,25,23,27
30698,2013,7,3,1,31,18,29,995,NW,1.79,0,0,24,25,23
30699,2013,7,3,2,30,20,25,995,cv,0.89,0,0,31,24,25
30700,2013,7,3,3,29,20,23,995,NE,1.79,0,0,30,31,24
30701,2013,7,3,4,37,20,22,995,NE,2.68,0,0,29,30,31
30702,2013,7,3,5,43,20,22,996,NE,3.57,0,0,37,29,30
30703,2013,7,3,6,50,21,24,996,NW,1.79,0,0,43,37,29
30704,2013,7,3,7,56,21,27,996,NW,3.58,0,0,50,43,37
30705,2013,7,3,8,44,21,29,997,NE,1.79,0,0,56,50,43
30706,2013,7,3,9,31,19,31,997,NW,4.02,0,0,44,56,50
30707,2013,7,3,10,30,18,32,996,NE,4.02,0,0,31,44,56
30708,2013,7,3,11,14,19,33,996,NE,8.04,0,0,30,31,44
30709,2013,7,3,12,16,16,35,995,NW,5.81,0,0,14,30,31
30710,2013,7,3,13,25,16,36,995,NW,8.94,0,0,16,14,30
30711,2013,7,3,14,26,14,36,995,NW,13.86,0,0,25,16,14
30712,2013,7,3,15,24,15,36,994,NW,17.88,0,0,26,25,16
30713,2013,7,3,16,23,17,35,994,NW,21.9,0,0,24,26,25
30714,2013,7,3,17,14,14,35,994,NW,25.92,0,0,23,24,26
30715,2013,7,3,18,17,15,35,994,NW,29.94,0,0,14,23,24
30716,2013,7,3,19,20,17,33,994,NW,31.73,0,0,17,14,23
30717,2013,7,3,20,31,20,29,994,cv,0.89,0,0,20,17,14
30718,2013,7,3,21,30,20,28,995,NW,1.79,0,0,31,20,17
30719,2013,7,3,22,47,20,31,995,NW,4.92,0,0,30,31,20
30720,2013,7,3,23,51,21,27,995,cv,0.89,0,0,47,30,31
30721,2013,7,4,0,45,19,29,995,NW,3.13,0,0,51,47,30
30722,2013,7,4,1,69,19,27,995,NE,1.79,0,0,45,51,47
30723,2013,7,4,2,49,18,25,994,NW,0.89,0,0,69,45,51
30724,2013,7,4,3,27,19,23,994,NW,4.02,0,0,49,69,45
30725,2013,7,4,4,27,20,24,994,NW,5.81,0,0,27,49,69
30726,2013,7,4,5,35,20,23,994,NW,8.94,0,0,27,27,49
30727,2013,7,4,6,33,20,23,994,NW,12.07,0,0,35,27,27
30728,2013,7,4,7,19,19,26,994,NW,15.2,0,0,33,35,27
30729,2013,7,4,8,24,19,29,994,NW,19.22,0,0,19,33,35
30730,2013,7,4,9,21,19,29,994,NW,25.03,0,0,24,19,33
30731,2013,7,4,10,18,17,31,994,NE,4.02,0,0,21,24,19
30732,2013,7,4,11,19,20,33,994,NE,7.15,0,0,18,21,24
30733,2013,7,4,12,26,18,34,994,NW,3.13,0,0,19,18,21
30734,2013,7,4,13,17,18,36,993,cv,1.79,0,0,26,19,18
30735,2013,7,4,14,14,16,36,992,NE,1.79,0,0,17,26,19
30736,2013,7,4,15,13,15,36,991,NE,3.58,0,0,14,17,26
30737,2013,7,4,16,17,14,36,991,NW,1.79,0,0,13,14,17
30738,2013,7,4,17,25,14,31,994,NW,13.86,0,1,17,13,14
30739,2013,7,4,18,45,19,25,995,NW,17.88,0,2,25,17,13
30740,2013,7,4,19,29,20,25,993,NE,4.02,0,0,45,25,17
30741,2013,7,4,20,30,19,24,995,NW,3.13,0,0,29,45,25
30742,2013,7,4,21,24,19,24,996,NW,7.15,0,0,30,29,45
30743,2013,7,4,22,28,18,24,996,NE,1.79,0,0,24,30,29
30744,2013,7,4,23,38,18,23,997,cv,0.45,0,0,28,24,30
30745,2013,7,5,0,32,18,23,997,NW,1.79,0,0,38,28,24
30746,2013,7,5,1,25,18,22,996,NW,4.92,0,0,32,38,28
30747,2013,7,5,2,18,18,23,996,NW,8.94,0,0,25,32,38
30748,2013,7,5,3,21,18,21,996,NW,12.07,0,0,18,25,32
30749,2013,7,5,4,24,18,21,996,NW,16.09,0,0,21,18,25
30750,2013,7,5,5,19,18,22,997,NW,20.11,0,0,24,21,18
30751,2013,7,5,6,25,18,24,997,NW,21.9,0,0,19,24,21
30752,2013,7,5,7,26,19,26,998,NW,23.69,0,0,25,19,24
30753,2013,7,5,8,23,19,28,998,NW,27.71,0,0,26,25,19
30754,2013,7,5,9,24,20,30,999,NW,30.84,0,0,23,26,25
30755,2013,7,5,10,25,19,32,999,NW,33.97,0,0,24,23,26
30756,2013,7,5,11,17,14,32,998,NE,4.02,0,0,25,24,23
30757,2013,7,5,12,9,16,34,998,cv,1.79,0,0,17,25,24
30758,2013,7,5,13,12,14,35,998,NW,3.13,0,0,9,17,25
30759,2013,7,5,14,14,15,35,997,NE,3.13,0,0,12,9,17
30760,2013,7,5,15,22,16,35,997,SE,3.13,0,0,14,12,9
30761,2013,7,5,16,20,15,35,997,SE,6.26,0,0,22,14,12
30762,2013,7,5,17,19,15,35,997,SE,8.05,0,0,20,22,14
30763,2013,7,5,18,24,16,34,997,SE,11.18,0,0,19,20,22
30764,2013,7,5,19,24,16,32,998,SE,15.2,0,0,24,19,20
30765,2013,7,5,20,25,16,30,998,SE,16.99,0,0,24,24,19
30766,2013,7,5,21,30,16,29,999,SE,18.78,0,0,25,24,24
30767,2013,7,5,22,35,16,30,1000,SE,21.91,0,0,30,25,24
30768,2013,7,5,23,35,16,30,1000,SE,25.04,0,0,35,30,25
30769,2013,7,6,0,39,17,30,1000,SE,28.17,0,0,35,35,30
30770,2013,7,6,1,38,20,26,1000,SE,31.3,0,0,39,35,35
30771,2013,7,6,2,32,20,25,1000,SE,33.09,0,0,38,39,35
30772,2013,7,6,3,37,20,24,1000,SE,34.88,0,0,32,38,39
30773,2013,7,6,4,60,20,24,1000,cv,0.89,0,0,37,32,38
30774,2013,7,6,5,66,21,24,1001,SE,1.79,0,0,60,37,32
30775,2013,7,6,6,74,21,25,1001,SE,3.58,0,0,66,60,37
30776,2013,7,6,7,93,22,26,1002,SE,5.37,0,0,74,66,60
30777,2013,7,6,8,117,22,28,1002,cv,0.89,0,0,93,74,66
30778,2013,7,6,9,119,22,29,1002,SE,1.79,0,0,117,93,74
30779,2013,7,6,10,112,22,31,1002,cv,1.79,0,0,119,117,93
30780,2013,7,6,11,57,21,32,1001,SE,3.13,0,0,112,119,117
30781,2013,7,6,12,48,16,34,1001,SE,8.94,0,0,57,112,119
30782,2013,7,6,13,44,17,35,1000,SE,13.86,0,0,48,57,112
30783,2013,7,6,14,42,16,35,1000,SE,18.78,0,0,44,48,57
30784,2013,7,6,15,43,17,34,999,SE,23.7,0,0,42,44,48
30785,2013,7,6,16,45,18,35,999,SE,28.62,0,0,43,42,44
30786,2013,7,6,17,45,18,34,998,SE,33.54,0,0,45,43,42
30787,2013,7,6,18,64,19,33,999,SE,37.56,0,0,45,45,43
30788,2013,7,6,19,60,19,33,999,SE,41.58,0,0,64,45,45
30789,2013,7,6,20,65,19,31,1000,SE,46.5,0,0,60,64,45
30790,2013,7,6,21,64,19,30,1001,SE,51.42,0,0,65,60,64
30791,2013,7,6,22,77,19,29,1001,SE,55.44,0,0,64,65,60
30792,2013,7,6,23,26,18,24,1002,NW,4.92,0,1,77,64,65
30793,2013,7,7,0,35,19,24,1002,SE,4.92,0,2,26,77,64
30794,2013,7,7,1,37,20,22,1001,NW,5.81,0,3,35,26,77
30795,2013,7,7,2,47,21,23,1002,NW,8.94,0,0,37,35,26
30796,2013,7,7,3,42,21,23,1000,cv,0.89,0,0,47,37,35
30797,2013,7,7,4,38,20,22,1000,NE,1.79,0,0,42,47,37
30798,2013,7,7,5,49,20,22,1000,cv,0.89,0,0,38,42,47
30799,2013,7,7,6,60,21,23,1000,SE,0.89,0,0,49,38,42
30800,2013,7,7,7,51,21,24,1001,cv,0.45,0,0,60,49,38
30801,2013,7,7,8,53,22,26,1002,NW,3.13,0,0,51,60,49
30802,2013,7,7,9,56,22,26,1002,NE,1.79,0,0,53,51,60
30803,2013,7,7,10,66,23,28,1001,cv,0.89,0,0,56,53,51
30804,2013,7,7,11,72,23,29,1001,SE,3.13,0,0,66,56,53
30805,2013,7,7,12,66,22,29,1001,SE,7.15,0,0,72,66,56
30806,2013,7,7,13,65,21,30,1000,SE,10.28,0,0,66,72,66
30807,2013,7,7,14,75,23,31,1000,SE,13.41,0,0,65,66,72
30808,2013,7,7,15,97,23,32,998,SE,17.43,0,0,75,65,66
30809,2013,7,7,16,100,23,32,998,SE,21.45,0,0,97,75,65
30810,2013,7,7,17,120,23,32,998,SE,25.47,0,0,100,97,75
30811,2013,7,7,18,129,24,31,998,SE,29.49,0,0,120,100,97
30812,2013,7,7,19,130,24,31,998,SE,31.28,0,0,129,120,100
30813,2013,7,7,20,142,25,30,999,SE,32.17,0,0,130,129,120
30814,2013,7,7,21,147,25,29,999,SE,33.06,0,0,142,130,129
30815,2013,7,7,22,164,25,29,999,SE,34.85,0,0,147,142,130
30816,2013,7,7,23,195,25,29,999,SE,37.98,0,1,164,147,142
30817,2013,7,8,0,216,22,24,1001,NW,5.81,0,2,195,164,147
30818,2013,7,8,1,70,22,24,1001,SE,1.79,0,3,216,195,164
30819,2013,7,8,2,79,22,23,1001,cv,0.89,0,4,70,216,195
30820,2013,7,8,3,64,22,23,1001,cv,1.78,0,5,79,70,216
30821,2013,7,8,4,61,22,23,1001,SE,1.79,0,6,64,79,70
30822,2013,7,8,5,56,22,23,1002,cv,0.89,0,7,61,64,79
30823,2013,7,8,6,69,22,23,1001,cv,1.78,0,0,56,61,64
30824,2013,7,8,7,71,23,24,1002,SE,1.79,0,0,69,56,61
30825,2013,7,8,8,73,23,24,1003,cv,0.89,0,0,71,69,56
30826,2013,7,8,9,79,23,25,1003,NE,1.79,0,1,73,71,69
30827,2013,7,8,10,80,23,25,1003,NW,1.79,0,0,79,73,71
30828,2013,7,8,11,79,23,25,1003,SE,1.79,0,0,80,79,73
30829,2013,7,8,12,80,23,26,1003,cv,0.89,0,0,79,80,79
30830,2013,7,8,13,80,23,27,1002,cv,1.78,0,0,80,79,80
30831,2013,7,8,14,85,23,27,1002,SE,1.79,0,1,80,80,79
30832,2013,7,8,15,86,23,27,1002,SE,4.92,0,0,85,80,80
30833,2013,7,8,16,80,23,27,1001,SE,8.05,0,0,86,85,80
30834,2013,7,8,17,91,23,27,1001,SE,9.84,0,0,80,86,85
30835,2013,7,8,18,104,23,27,1001,SE,12.97,0,0,91,80,86
30836,2013,7,8,19,111,23,26,1001,SE,16.1,0,0,104,91,80
30837,2013,7,8,20,129,23,26,1002,cv,0.89,0,0,111,104,91
30838,2013,7,8,21,133,23,25,1003,SE,0.89,0,1,129,111,104
30839,2013,7,8,22,140,23,25,1003,cv,0.89,0,2,133,129,111
30840,2013,7,8,23,141,24,25,1003,SE,0.89,0,0,140,133,129
30841,2013,7,9,0,150,24,25,1003,NW,1.79,0,0,141,140,133
30842,2013,7,9,1,152,24,25,1003,cv,0.89,0,1,150,141,140
30843,2013,7,9,2,164,24,25,1002,NE,1.79,0,0,152,150,141
30844,2013,7,9,3,160,24,25,1002,NE,3.58,0,0,164,152,150
30845,2013,7,9,4,143,24,25,1002,NW,0.89,0,1,160,164,152
30846,2013,7,9,5,139,23,25,1003,NW,2.68,0,2,143,160,164
30847,2013,7,9,6,135,23,24,1003,cv,0.89,0,3,139,143,160
30848,2013,7,9,7,140,24,25,1003,cv,1.34,0,4,135,139,143
30849,2013,7,9,8,145,23,25,1003,NE,3.13,0,0,140,135,139
30850,2013,7,9,9,124,23,25,1002,NE,6.26,0,0,145,140,135
30851,2013,7,9,10,57,23,26,1002,NW,3.13,0,0,124,145,140
30852,2013,7,9,11,59,23,26,1003,NW,6.26,0,0,57,124,145
30853,2013,7,9,12,63,23,25,1003,NE,1.79,0,1,59,57,124
30854,2013,7,9,13,59,22,24,1004,NE,2.68,0,2,63,59,57
30855,2013,7,9,14,50,23,24,1003,NW,1.79,0,3,59,63,59
30856,2013,7,9,15,46,21,23,1003,NE,1.79,0,4,50,59,63
30857,2013,7,9,16,35,22,23,1003,cv,0.89,0,5,46,50,59
30858,2013,7,9,17,34,22,24,1003,cv,1.78,0,6,35,46,50
30859,2013,7,9,18,32,22,24,1003,NE,0.89,0,7,34,35,46
30860,2013,7,9,19,32,22,24,1003,cv,0.89,0,8,32,34,35
30861,2013,7,9,20,40,22,23,1003,cv,1.78,0,0,32,32,34
30862,2013,7,9,21,46,22,23,1004,cv,2.67,0,0,40,32,32
30863,2013,7,9,22,55,22,23,1004,cv,3.56,0,0,46,40,32
30864,2013,7,9,23,50,22,23,1004,NW,1.79,0,0,55,46,40
30865,2013,7,10,0,39,22,23,1004,cv,0.89,0,0,50,55,46
30866,2013,7,10,1,46,22,23,1003,cv,1.34,0,0,39,50,55
30867,2013,7,10,2,46,22,23,1003,NW,1.79,0,0,46,39,50
30868,2013,7,10,3,51,21,23,1003,NW,4.92,0,0,46,46,39
30869,2013,7,10,4,49,21,22,1003,NW,6.71,0,0,51,46,46
30870,2013,7,10,5,41,21,22,1004,NW,9.84,0,1,49,51,46
30871,2013,7,10,6,34,21,22,1004,NW,11.63,0,2,41,49,51
30872,2013,7,10,7,30,21,23,1005,NW,14.76,0,0,34,41,49
30873,2013,7,10,8,36,21,24,1005,NW,17.89,0,0,30,34,41
30874,2013,7,10,9,34,21,24,1005,NW,21.02,0,1,36,30,34
30875,2013,7,10,10,34,21,25,1005,cv,0.89,0,2,34,36,30
30876,2013,7,10,11,37,21,25,1005,NW,1.79,0,3,34,34,36
30877,2013,7,10,12,38,21,25,1005,NW,4.92,0,4,37,34,34
30878,2013,7,10,13,41,22,25,1005,NW,8.05,0,5,38,37,34
30879,2013,7,10,14,44,21,25,1005,NW,11.18,0,6,41,38,37
30880,2013,7,10,15,28,21,24,1006,NW,15.2,0,7,44,41,38
30881,2013,7,10,16,30,21,24,1005,NW,20.12,0,8,28,44,41
30882,2013,7,10,17,28,22,24,1005,NW,24.14,0,0,30,28,44
30883,2013,7,10,18,28,21,24,1005,NW,28.16,0,0,28,30,28
30884,2013,7,10,19,25,21,24,1005,NW,32.18,0,0,28,28,30
30885,2013,7,10,20,35,21,25,1005,NW,33.97,0,0,25,28,28
30886,2013,7,10,21,41,21,24,1006,NW,37.99,0,0,35,25,28
30887,2013,7,10,22,36,21,24,1006,NW,39.78,0,0,41,35,25
30888,2013,7,10,23,40,21,24,1006,NW,41.57,0,0,36,41,35
30889,2013,7,11,0,32,21,23,1005,NW,43.36,0,0,40,36,41
30890,2013,7,11,1,36,21,23,1005,NW,45.15,0,0,32,40,36
30891,2013,7,11,2,32,20,23,1005,NW,46.94,0,0,36,32,40
30892,2013,7,11,3,33,21,23,1005,NW,48.73,0,0,32,36,32
30893,2013,7,11,4,31,21,22,1005,NW,50.52,0,0,33,32,36
30894,2013,7,11,5,30,21,22,1006,NW,51.41,0,0,31,33,32
30895,2013,7,11,6,33,21,23,1006,NW,52.3,0,0,30,31,33
30896,2013,7,11,7,34,21,23,1006,NW,55.43,0,0,33,30,31
30897,2013,7,11,8,34,21,24,1006,NW,57.22,0,0,34,33,30
30898,2013,7,11,9,29,21,25,1006,NW,60.35,0,0,34,34,33
30899,2013,7,11,10,46,21,26,1006,NW,62.14,0,0,29,34,34
30900,2013,7,11,11,36,21,27,1006,NW,63.93,0,0,46,29,34
30901,2013,7,11,12,43,21,26,1006,cv,1.79,0,0,36,46,29
30902,2013,7,11,13,41,20,28,1006,NW,1.79,0,0,43,36,46
30903,2013,7,11,14,44,19,27,1006,cv,1.79,0,0,41,43,36
